name,PLD(A),LCD(A),surfacearea[m^2/g],Porosity,Density(gr/cm3),%C,%F,%H,%N,%O,%S,%Si
linker99_C_linker4_C_lvt_relaxed_interp_3,5.4737,6.07688,1291.25,0.470655,0.801402,57.142857,0,28.571429,4.761905,9.52381,0,0
linker99_C_linker4_C_nfa_relaxed,11.30056,13.45416,4874.74,0.787534,0.435054,57.142857,0,28.571429,4.761905,9.52381,0,0
linker99_C_linker4_C_nfc_relaxed,5.38467,8.52579,4770.99,0.753237,0.549582,57.142857,0,28.571429,4.761905,9.52381,0,0
linker99_C_linker40_C_unc_relaxed_interp_2,7.64337,9.76849,4586.02,0.77926,0.514642,62.068966,0,24.137931,6.896552,6.896552,0,0
linker99_C_linker41_C_lvt_relaxed_interp_2,7.21792,11.51147,4009.35,0.758911,0.524404,61.904762,0,28.571429,4.761905,4.761905,0,0
linker99_C_linker42_C_kgm_relaxed,15.19249,16.32609,3419.37,0.791656,0.494772,60.869565,0,21.73913,8.695652,8.695652,0,0
linker99_C_linker42_C_lvt_relaxed_interp_2,6.44424,11.14296,3213.58,0.721099,0.629934,60.869565,0,21.73913,8.695652,8.695652,0,0
linker99_C_linker42_C_unc_relaxed,4.68071,6.08511,3639.05,0.714135,0.671684,60.869565,0,21.73913,8.695652,8.695652,0,0
linker99_C_linker43_C_lon_relaxed,6.42973,10.4716,4827.42,0.776772,0.489391,55.172414,0,31.034483,6.896552,6.896552,0,0
linker99_C_linker44_C_lon_relaxed,6.43914,9.99341,3997.53,0.698303,0.541462,51.428571,0,37.142857,5.714286,5.714286,0,0
linker99_C_linker44_C_lvt_relaxed,8.94846,14.4788,5302.1,0.795582,0.389935,51.428571,0,37.142857,5.714286,5.714286,0,0
linker99_C_linker44_C_qtz_relaxed,10.04978,10.6613,3565.59,0.70266,0.493767,51.428571,0,37.142857,5.714286,5.714286,0,0
linker99_C_linker45_C_dia_relaxed,8.905,10.04293,4753.21,0.752283,0.501831,60.869565,0,30.434783,8.695652,0,0,0
linker99_C_linker45_C_kgm_relaxed,16.48842,17.36587,3662.06,0.777977,0.429725,60.869565,0,30.434783,8.695652,0,0,0
linker99_C_linker46_C_dia_relaxed,8.65136,9.91964,3681.81,0.687398,0.540222,57.692308,0,34.615385,7.692308,0,0,0
linker99_C_linker46_C_kgm_relaxed,15.88195,17.82622,3240.97,0.718209,0.459611,57.692308,0,34.615385,7.692308,0,0,0
linker99_C_linker46_C_ukk_relaxed,7.44249,13.10658,4823.14,0.770644,0.46426,57.692308,0,34.615385,7.692308,0,0,0
linker99_C_linker47_C_lon_relaxed,7.8923,9.88764,4731.01,0.784164,0.47908,62.068966,0,31.034483,6.896552,0,0,0
linker99_C_linker48_C_gis_relaxed,8.44229,14.91791,5524.03,0.794907,0.347517,55.172414,0,37.931034,6.896552,0,0,0
linker99_C_linker48_C_kgm_relaxed,16.43847,17.16286,3092.58,0.677114,0.484689,55.172414,0,37.931034,6.896552,0,0,0
linker99_C_linker48_C_lon_relaxed,8.55566,9.86971,5085.22,0.770171,0.437409,55.172414,0,37.931034,6.896552,0,0,0
linker99_C_linker49_C_kgm_relaxed,16.3401,17.46949,3274.04,0.72088,0.463408,58.333333,0,29.166667,8.333333,4.166667,0,0
linker99_C_linker5_C_kgm_relaxed,15.65395,17.13266,4803.81,0.751226,0.383389,56,0,44,0,0,0,0
linker99_C_linker5_C_lvt_relaxed_interp_2,6.30311,9.08048,4874.67,0.706507,0.479517,56,0,44,0,0,0,0
linker99_C_linker5_C_qtz_relaxed,4.79041,7.01494,3209.86,0.592068,0.578234,56,0,44,0,0,0,0
linker99_C_linker50_C_dia_relaxed,6.05153,8.5274,4644.89,0.694496,0.517856,53.571429,0,35.714286,10.714286,0,0,0
linker99_C_linker50_C_kgm_relaxed,13.41572,15.74043,3796.07,0.738521,0.4904,53.571429,0,35.714286,10.714286,0,0,0
linker99_C_linker50_C_lon_relaxed,7.97863,10.91801,4934.83,0.782349,0.437469,53.571429,0,35.714286,10.714286,0,0,0
linker99_C_linker50_C_ukk_relaxed,7.5819,14.01479,4275.62,0.743005,0.495832,53.571429,0,35.714286,10.714286,0,0,0
linker99_C_linker51_C_gis_relaxed,7.6655,14.82146,5329.67,0.775182,0.388084,54.545455,0,39.393939,6.060606,0,0,0
linker99_C_linker51_C_kgm_relaxed,15.18498,17.07158,2800.1,0.696137,0.535186,54.545455,0,39.393939,6.060606,0,0,0
linker99_C_linker51_C_lon_relaxed,7.6241,9.44374,4676.52,0.737643,0.485978,54.545455,0,39.393939,6.060606,0,0,0
linker99_C_linker52_C_kgm_relaxed,13.8579,15.94778,3330.38,0.653583,0.493982,55.555556,0,33.333333,7.407407,3.703704,0,0
linker99_C_linker52_C_lon_relaxed,8.00978,10.88186,5031.22,0.796194,0.437921,55.555556,0,33.333333,7.407407,3.703704,0,0
linker99_C_linker53_C_gis_relaxed,8.74312,14.83655,4953.51,0.748289,0.392098,51.428571,0,42.857143,5.714286,0,0,0
linker99_C_linker53_C_kgm_relaxed,12.03475,14.72427,1969.4,0.489351,0.547675,51.428571,0,42.857143,5.714286,0,0,0
linker99_C_linker53_C_lon_relaxed,7.6434,9.48736,4455.81,0.698419,0.490042,51.428571,0,42.857143,5.714286,0,0,0
linker99_C_linker53_C_mer_relaxed,15.48167,19.88151,4749.72,0.738762,0.391572,51.428571,0,42.857143,5.714286,0,0,0
linker99_C_linker54_C_kgm_relaxed,15.02495,16.68429,2725.99,0.673574,0.555132,55.555556,0,25.925926,7.407407,11.111111,0,0
linker99_C_linker54_C_lon_relaxed,8.39491,10.75783,4437.7,0.797462,0.495483,55.555556,0,25.925926,7.407407,11.111111,0,0
linker99_C_linker57_C_dia_relaxed,9.12413,10.08099,4290.04,0.747787,0.540033,58.333333,0,29.166667,8.333333,4.166667,0,0
linker99_C_linker57_C_kgm_relaxed,15.90975,17.75121,3354.35,0.760507,0.465771,58.333333,0,29.166667,8.333333,4.166667,0,0
linker99_C_linker58_C_gis_relaxed_interp_2,8.21608,10.25898,4183.39,0.771199,0.474572,58.823529,0,29.411765,11.764706,0,0,0
linker99_C_linker58_C_lvt_relaxed_interp_2,8.37357,14.38667,4252.33,0.796869,0.434238,58.823529,0,29.411765,11.764706,0,0,0
linker99_C_linker58_C_lvt_relaxed_interp_3,6.1762,9.29865,2759.28,0.656613,0.651357,58.823529,0,29.411765,11.764706,0,0,0
linker99_C_linker59_C_lvt_relaxed_interp_2,5.92333,10.29881,5279.72,0.779959,0.468851,55,0,35,10,0,0,0
linker99_C_linker59_C_nfc_relaxed,6.33246,8.90023,6154.99,0.779642,0.475169,55,0,35,10,0,0,0
linker99_C_linker6_C_dia_relaxed,7.6939,9.12051,3934.42,0.706566,0.591706,52.173913,0,21.73913,8.695652,17.391304,0,0
linker99_C_linker6_C_kgm_relaxed,15.33751,16.44391,3261.13,0.734189,0.512044,52.173913,0,21.73913,8.695652,17.391304,0,0
linker99_C_linker6_C_qtz_relaxed,7.08952,8.28679,4112.29,0.753621,0.584474,52.173913,0,21.73913,8.695652,17.391304,0,0
linker99_C_linker60_C_kgm_relaxed,15.14116,17.16608,4888.27,0.768752,0.390768,52.173913,0,39.130435,8.695652,0,0,0
linker99_C_linker60_C_lvt_relaxed_interp_2,6.46541,10.73849,4047.38,0.664096,0.493472,52.173913,0,39.130435,8.695652,0,0,0
linker99_C_linker60_C_ukk_relaxed,7.55722,11.64747,5953.52,0.78173,0.395767,52.173913,0,39.130435,8.695652,0,0,0
linker99_C_linker61_C_qtz_relaxed,5.52479,8.05068,4562.84,0.761313,0.548291,52.631579,0,31.578947,15.789474,0,0,0
linker99_C_linker62_C_lvt_relaxed_interp_2,7.56645,10.16066,4374.2,0.773447,0.495285,61.111111,0,22.222222,16.666667,0,0,0
linker99_C_linker62_C_nfc_relaxed,6.34623,9.0335,5726.52,0.799104,0.505121,61.111111,0,22.222222,16.666667,0,0,0
linker99_C_linker62_C_qtz_relaxed,5.29498,7.95088,4079.04,0.771435,0.575967,61.111111,0,22.222222,16.666667,0,0,0
linker99_C_linker63_C_lvt_relaxed_interp_2,5.76317,10.00029,4655.38,0.753675,0.510862,52.380952,0,33.333333,9.52381,4.761905,0,0
linker99_C_linker63_C_nfa_relaxed,11.82658,14.38589,4699.27,0.784587,0.411393,52.380952,0,33.333333,9.52381,4.761905,0,0
linker99_C_linker63_C_nfc_relaxed,5.60123,9.42022,4875.49,0.745382,0.519438,52.380952,0,33.333333,9.52381,4.761905,0,0
linker99_C_linker63_C_und_relaxed,8.75609,10.33319,4009.46,0.718943,0.54963,52.380952,0,33.333333,9.52381,4.761905,0,0
linker99_C_linker64_C_dia_relaxed,7.39856,11.28579,4517.91,0.788326,0.487758,57.894737,0,26.315789,10.526316,5.263158,0,0
linker99_C_linker64_C_lvt_relaxed_interp_2,8.08516,11.82144,3993.34,0.756633,0.503683,57.894737,0,26.315789,10.526316,5.263158,0,0
linker99_C_linker64_C_nfc_relaxed,5.9892,9.11298,5694.24,0.79761,0.512621,57.894737,0,26.315789,10.526316,5.263158,0,0
linker99_C_linker64_C_qtz_relaxed,5.51317,7.95998,4087.64,0.765436,0.584346,57.894737,0,26.315789,10.526316,5.263158,0,0
linker99_C_linker65_C_dia_relaxed,8.62036,9.27378,4465.1,0.759655,0.511705,63.157895,0,15.789474,21.052632,0,0,0
linker99_C_linker65_C_kgm_relaxed,16.31367,17.31614,3647.69,0.724629,0.437827,63.157895,0,15.789474,21.052632,0,0,0
linker99_C_linker65_C_lvt_relaxed_interp_2,6.37012,9.02933,4251.27,0.748565,0.559136,63.157895,0,15.789474,21.052632,0,0,0
linker99_C_linker65_C_nfa_relaxed,10.39387,13.98809,4463.61,0.786543,0.455847,63.157895,0,15.789474,21.052632,0,0,0
linker99_C_linker65_C_nfc_relaxed,6.31382,6.87149,4496.84,0.751348,0.570733,63.157895,0,15.789474,21.052632,0,0,0
linker99_C_linker65_C_qtz_relaxed,4.68311,7.96984,2727.46,0.703174,0.651004,63.157895,0,15.789474,21.052632,0,0,0
linker99_C_linker66_C_kgm_relaxed,15.25643,16.38529,5116.99,0.780943,0.397613,52.380952,0,33.333333,9.52381,4.761905,0,0
linker99_C_linker66_C_lvt_relaxed_interp_2,7.7718,10.56041,4114.3,0.731917,0.509128,52.380952,0,33.333333,9.52381,4.761905,0,0
linker99_C_linker66_C_nfa_relaxed,10.72154,13.06771,5195.3,0.788468,0.412888,52.380952,0,33.333333,9.52381,4.761905,0,0
linker99_C_linker66_C_nfc_relaxed,5.58813,9.47832,4763.85,0.725338,0.520502,52.380952,0,33.333333,9.52381,4.761905,0,0
linker99_C_linker67_C_dia_relaxed,9.14172,10.01275,4632.38,0.778728,0.503388,55,0,25,10,10,0,0
linker99_C_linker67_C_gis_relaxed_interp_2,7.49936,13.93828,5017.18,0.793721,0.467293,55,0,25,10,10,0,0
linker99_C_linker67_C_lvt_relaxed_interp_2,7.35251,10.37485,3673.85,0.736544,0.546452,55,0,25,10,10,0,0
linker99_C_linker67_C_nfc_relaxed,5.90047,9.09223,4748.69,0.764761,0.558258,55,0,25,10,10,0,0
linker99_C_linker68_C_dia_relaxed,7.098,9.58326,5253.55,0.785464,0.505953,52.631579,0,21.052632,15.789474,10.526316,0,0
linker99_C_linker68_C_gis_relaxed_interp_2,7.47721,13.88719,5003.58,0.799074,0.468469,52.631579,0,21.052632,15.789474,10.526316,0,0
linker99_C_linker68_C_lvt_relaxed_interp_2,8.07685,11.21493,3458.11,0.726272,0.548815,52.631579,0,21.052632,15.789474,10.526316,0,0
linker99_C_linker68_C_lvt_relaxed_interp_3,5.47875,6.20065,1298.16,0.506873,0.823222,52.631579,0,21.052632,15.789474,10.526316,0,0
linker99_C_linker68_C_nfc_relaxed,5.97787,8.91131,4515.66,0.765255,0.561407,52.631579,0,21.052632,15.789474,10.526316,0,0
linker99_C_linker69_C_dia_relaxed,7.29558,9.47755,5077.53,0.73416,0.498945,54.545455,0,31.818182,9.090909,4.545455,0,0
linker99_C_linker69_C_kgm_relaxed,15.34997,16.24489,4629.19,0.772668,0.422328,54.545455,0,31.818182,9.090909,4.545455,0,0
linker99_C_linker69_C_lvt_relaxed_interp_2,6.80589,9.49625,3974.57,0.698113,0.541293,54.545455,0,31.818182,9.090909,4.545455,0,0
linker99_C_linker69_C_nfa_relaxed,10.74837,13.36758,4358.2,0.764769,0.438366,54.545455,0,31.818182,9.090909,4.545455,0,0
linker99_C_linker69_C_nfc_relaxed,5.7127,8.93994,4046.6,0.705476,0.552749,54.545455,0,31.818182,9.090909,4.545455,0,0
linker99_C_linker7_C_kgm_relaxed,14.78752,16.97782,4833.05,0.744437,0.383169,56,0,44,0,0,0,0
linker99_C_linker7_C_nfa_relaxed,10.74022,13.26307,5180.5,0.758262,0.39286,56,0,44,0,0,0,0
linker99_C_linker7_C_qtz_relaxed,4.61215,7.20592,3158.39,0.633627,0.575578,56,0,44,0,0,0,0
linker99_C_linker7_C_ukk_relaxed,8.16623,13.04145,5758.77,0.780062,0.38514,56,0,44,0,0,0,0
linker99_C_linker70_C_kgm_relaxed,14.4055,15.72393,4506.67,0.721438,0.457946,48,0,36,8,8,0,0
linker99_C_linker70_C_lvt_relaxed_interp_2,5.29971,9.40203,3587.5,0.663867,0.585332,48,0,36,8,8,0,0
linker99_C_linker70_C_nfa_relaxed,8.94213,11.29254,4285.16,0.721461,0.476554,48,0,36,8,8,0,0
linker99_C_linker71_C_kgm_relaxed,13.00495,15.7754,5226.51,0.792062,0.426038,52.380952,0,28.571429,14.285714,4.761905,0,0
linker99_C_linker71_C_qtz_relaxed,5.23665,7.80129,3030.11,0.694464,0.638235,52.380952,0,28.571429,14.285714,4.761905,0,0
linker99_C_linker72_C_kgm_relaxed,14.89122,16.51114,3515.38,0.740007,0.51807,52.173913,0,21.73913,8.695652,17.391304,0,0
linker99_C_linker72_C_lvt_relaxed_interp_2,6.05605,8.63829,2822.56,0.652651,0.661711,52.173913,0,21.73913,8.695652,17.391304,0,0
linker99_C_linker73_C_kgm_relaxed,15.51451,17.40791,2826.86,0.653594,0.481739,46.428571,0,39.285714,14.285714,0,0,0
linker99_C_linker73_C_mer_relaxed,16.93922,19.12317,5397.42,0.789748,0.342973,46.428571,0,39.285714,14.285714,0,0,0
linker99_C_linker74_C_dia_relaxed,9.70504,11.59759,5490.75,0.798975,0.403553,52.173913,0,30.434783,8.695652,8.695652,0,0
linker99_C_linker74_C_kgm_relaxed,15.04498,17.07115,4121.04,0.754558,0.453647,52.173913,0,30.434783,8.695652,8.695652,0,0
linker99_C_linker75_C_kgm_relaxed,13.27632,16.00242,2940.83,0.635306,0.484023,50,0,34.615385,7.692308,7.692308,0,0
linker99_C_linker75_C_nfa_relaxed,9.36576,13.49879,3685.28,0.70785,0.503804,50,0,34.615385,7.692308,7.692308,0,0
linker99_C_linker76_C_gis_relaxed_interp_2,7.31509,10.05361,4795.04,0.784286,0.477722,58.823529,0,29.411765,11.764706,0,0,0
linker99_C_linker76_C_lvt_relaxed_interp_2,9.02065,14.38962,4243.9,0.790495,0.432102,58.823529,0,29.411765,11.764706,0,0,0
linker99_C_linker76_C_lvt_relaxed_interp_3,6.1597,8.69777,2853.49,0.648549,0.648153,58.823529,0,29.411765,11.764706,0,0,0
linker99_C_linker77_C_lvt_relaxed_interp_2,7.89081,11.99511,4160.71,0.727643,0.461433,55,0,35,10,0,0,0
linker99_C_linker77_C_lvt_relaxed_interp_3,6.58437,6.87047,1863.85,0.506604,0.69215,55,0,35,10,0,0,0
linker99_C_linker77_C_nfc_relaxed,5.91673,8.66958,5896.38,0.773141,0.475843,55,0,35,10,0,0,0
linker99_C_linker78_C_kgm_relaxed,16.07534,16.84843,4637.77,0.781491,0.39414,52.380952,0,33.333333,9.52381,4.761905,0,0
linker99_C_linker78_C_lvt_relaxed_interp_2,7.19353,10.92861,4364.74,0.746997,0.51096,52.380952,0,33.333333,9.52381,4.761905,0,0
linker99_C_linker78_C_nfa_relaxed,10.93824,12.98802,5132.75,0.777134,0.413288,52.380952,0,33.333333,9.52381,4.761905,0,0
linker99_C_linker78_C_nfc_relaxed,5.32968,8.90528,5096.13,0.723811,0.522939,52.380952,0,33.333333,9.52381,4.761905,0,0
linker99_C_linker78_C_qtz_relaxed,4.69808,7.32774,3740.5,0.707153,0.605256,52.380952,0,33.333333,9.52381,4.761905,0,0
linker99_C_linker79_C_dia_relaxed,8.6798,11.8903,5987.48,0.797183,0.367185,54.166667,0,37.5,8.333333,0,0,0
linker99_C_linker79_C_kgm_relaxed,15.31771,16.15077,4502.66,0.740532,0.417611,54.166667,0,37.5,8.333333,0,0,0
linker99_C_linker79_C_lvt_relaxed_interp_2,7.14208,10.36844,3557.28,0.656815,0.539528,54.166667,0,37.5,8.333333,0,0,0
linker99_C_linker8_C_kgm_relaxed,15.39423,16.5028,3255.17,0.715914,0.511751,52.173913,0,21.73913,8.695652,17.391304,0,0
linker99_C_linker8_C_nfa_relaxed,9.63549,12.20655,3345.79,0.712209,0.529481,52.173913,0,21.73913,8.695652,17.391304,0,0
linker99_C_linker80_C_dia_relaxed,6.54587,7.94597,3676.54,0.605651,0.569878,46.666667,0,43.333333,6.666667,3.333333,0,0
linker99_C_linker80_C_gis_relaxed,9.66314,13.6847,5490.71,0.790817,0.346519,46.666667,0,43.333333,6.666667,3.333333,0,0
linker99_C_linker80_C_lvt_relaxed_interp_2,5.22967,8.34703,2850.71,0.585524,0.610857,46.666667,0,43.333333,6.666667,3.333333,0,0
linker99_C_linker80_C_mer_relaxed,12.75535,18.63962,4896.49,0.762811,0.376976,46.666667,0,43.333333,6.666667,3.333333,0,0
linker99_C_linker80_C_qtz_relaxed,11.87213,12.48328,5278,0.765152,0.393136,46.666667,0,43.333333,6.666667,3.333333,0,0
linker99_C_linker81_C_lvt_relaxed_interp_2,9.15948,14.43077,4242.26,0.794853,0.432839,58.823529,0,29.411765,11.764706,0,0,0
linker99_C_linker81_C_lvt_relaxed_interp_3,5.98362,9.14406,2873.46,0.659192,0.649258,58.823529,0,29.411765,11.764706,0,0,0
linker99_C_linker82_C_lvt_relaxed_interp_2,8.49028,11.97439,4254.44,0.747823,0.459189,55,0,35,10,0,0,0
linker99_C_linker82_C_lvt_relaxed_interp_3,6.2826,6.56556,2077.07,0.554523,0.688783,55,0,35,10,0,0,0
linker99_C_linker82_C_nfc_relaxed,5.87776,9.92968,6290.92,0.785071,0.473607,55,0,35,10,0,0,0
linker99_C_linker82_C_und_relaxed,9.57342,11.15881,4397.25,0.757642,0.504313,55,0,35,10,0,0,0
linker99_C_linker83_C_dia_relaxed,8.30133,10.15076,4726.76,0.75693,0.515019,60.869565,0,30.434783,8.695652,0,0,0
linker99_C_linker84_C_lvt_relaxed_interp_2,6.46059,10.04556,4977.37,0.790942,0.470567,52.631579,0,31.578947,15.789474,0,0,0
linker99_C_linker84_C_qtz_relaxed,5.8584,7.84285,4732.34,0.780395,0.547115,52.631579,0,31.578947,15.789474,0,0,0
linker99_C_linker84_C_und_relaxed,9.97914,11.49637,4473.33,0.776342,0.507127,52.631579,0,31.578947,15.789474,0,0,0
linker99_C_linker85_C_gis_relaxed_interp_2,8.37207,13.63543,5217.31,0.756147,0.461414,54.545455,0,31.818182,9.090909,4.545455,0,0
linker99_C_linker85_C_kgm_relaxed,12.18523,15.086,5322.6,0.788901,0.42037,54.545455,0,31.818182,9.090909,4.545455,0,0
linker99_C_linker87_C_gis_relaxed_interp_2,8.09066,9.87791,4896.04,0.789997,0.446464,63.157895,0,36.842105,0,0,0,0
linker99_C_linker87_C_lvt_relaxed_interp_2,8.5561,14.65861,4391.06,0.782561,0.415849,63.157895,0,36.842105,0,0,0,0
linker99_C_linker87_C_lvt_relaxed_interp_3,6.09353,9.02277,2937.1,0.635121,0.623774,63.157895,0,36.842105,0,0,0,0
linker99_C_linker87_C_qtz_relaxed,6.3796,7.74803,5270.9,0.796482,0.489041,63.157895,0,36.842105,0,0,0,0
linker99_C_linker88_C_kgm_relaxed,16.38594,17.10747,5158.81,0.79533,0.390504,57.142857,0,33.333333,0,9.52381,0,0
linker99_C_linker88_C_lvt_relaxed_interp_2,7.07701,11.68689,4266.3,0.74229,0.497891,57.142857,0,33.333333,0,9.52381,0,0
linker99_C_linker88_C_nfc_relaxed,6.58568,7.74034,5565.54,0.761876,0.510628,57.142857,0,33.333333,0,9.52381,0,0
linker99_C_linker89_C_lvt_relaxed_interp_3,9.28736,12.65528,5531.86,0.788746,0.405321,60.606061,0,39.393939,0,0,0,0
linker99_C_linker9_C_dia_relaxed,8.7689,10.00252,5774.54,0.721926,0.44511,56,0,44,0,0,0,0
linker99_C_linker9_C_kgm_relaxed,14.87175,17.03987,5185.15,0.753296,0.379932,56,0,44,0,0,0,0
linker99_C_linker9_C_lvt_relaxed_interp_2,5.55576,9.07537,5132.88,0.714098,0.480821,56,0,44,0,0,0,0
linker99_C_linker99_C_cha_relaxed,6.14377,10.55509,3920.84,0.782762,0.529094,66.666667,0,33.333333,0,0,0,0
linker99_C_linker99_C_lon_relaxed,5.44176,6.30836,2810.03,0.712121,0.679993,66.666667,0,33.333333,0,0,0,0
linker99_CH_linker11_N_lvt_relaxed_interp_3,8.56415,13.18688,4853.32,0.75445,0.412847,42.424242,0,39.393939,18.181818,0,0,0
linker99_CH_linker11_N_tcb_relaxed,6.20455,8.01284,6111.76,0.777408,0.451996,42.424242,0,39.393939,18.181818,0,0,0
linker99_CH_linker12_N_lvt_relaxed_interp_3,10.38889,13.00881,4788.97,0.790357,0.416076,48.275862,0,31.034483,6.896552,13.793103,0,0
linker99_CH_linker12_N_tcb_relaxed,7.93974,9.10942,5854.67,0.791129,0.462939,48.275862,0,31.034483,6.896552,13.793103,0,0
linker99_CH_linker13_N_dia_relaxed_interp_2,9.38187,12.42723,6085.78,0.759758,0.368781,48.648649,0,45.945946,5.405405,0,0,0
linker99_CH_linker13_N_lvt_relaxed_interp_3,8.04174,12.56761,4952.78,0.709601,0.407348,48.648649,0,45.945946,5.405405,0,0,0
linker99_CH_linker2_N_lvt_relaxed_interp_4,10.38279,11.42053,4672.76,0.758846,0.458465,53.846154,0,34.615385,7.692308,3.846154,0,0
linker99_CH_linker26_N_vba_relaxed_interp_3,10.50583,11.90245,5483.46,0.781338,0.47391,46.511628,0,20.930233,13.953488,18.604651,0,0
linker99_CH_linker30_N_vba_relaxed_interp_4,14.73928,16.01771,5458.31,0.795239,0.389051,54.545455,0,33.333333,12.121212,0,0,0
linker99_CH_linker38_N_tcb_relaxed_interp_2,11.3542,12.46175,2317.79,0.598722,0.580925,54.054054,0,29.72973,10.810811,5.405405,0,0
linker99_CH_linker39_N_tcb_relaxed_interp_2,11.41179,12.41419,3389.45,0.671201,0.529503,54.545455,0,27.272727,18.181818,0,0,0
linker99_CH_linker4_N_lvt_relaxed_interp_4,9.79382,11.44271,3671.66,0.720833,0.517438,51.851852,0,29.62963,11.111111,7.407407,0,0
linker99_CH_linker40_N_tcb_relaxed_interp_2,11.48049,12.58705,2531.75,0.642715,0.572903,57.142857,0,25.714286,11.428571,5.714286,0,0
linker99_CH_linker47_N_tcb_relaxed,7.56998,9.7033,4605.14,0.748748,0.524292,57.142857,0,31.428571,11.428571,0,0,0
linker99_CH_linker5_N_dia_relaxed_interp_2,11.00523,12.80473,6078.51,0.799283,0.333669,51.612903,0,41.935484,6.451613,0,0,0
linker99_CH_linker5_N_tcb_relaxed,6.21819,8.87989,7080.95,0.788893,0.39811,51.612903,0,41.935484,6.451613,0,0,0
linker99_CH_linker52_N_tcb_relaxed,7.74173,9.52202,5037.22,0.757645,0.493306,51.515152,0,33.333333,12.121212,3.030303,0,0
linker99_CH_linker54_N_tcb_relaxed,7.32099,8.84128,4519.09,0.776165,0.542705,51.515152,0,27.272727,12.121212,9.090909,0,0
linker99_CH_linker6_N_tcb_relaxed,6.78608,8.27755,5507.87,0.777694,0.505654,48.275862,0,24.137931,13.793103,13.793103,0,0
linker99_CH_linker69_N_tcb_relaxed,8.22387,8.99575,6712.77,0.790522,0.433696,50,0,32.142857,14.285714,3.571429,0,0
linker99_CH_linker7_N_dia_relaxed_interp_2,11.05918,13.43908,5677.76,0.793554,0.332045,51.612903,0,41.935484,6.451613,0,0,0
linker99_CH_linker7_N_lvt_relaxed_interp_3,8.48664,12.32519,6250.49,0.788877,0.3617,51.612903,0,41.935484,6.451613,0,0,0
linker99_CH_linker7_N_tcb_relaxed,6.38888,8.14973,7091.41,0.787339,0.399234,51.612903,0,41.935484,6.451613,0,0,0
linker99_CH_linker72_N_tcb_relaxed,5.77922,7.66566,5460.76,0.785033,0.510352,48.275862,0,24.137931,13.793103,13.793103,0,0
linker99_CH_linker74_N_tcb_relaxed,7.55651,9.2508,6021.5,0.790606,0.454578,48.275862,0,31.034483,13.793103,6.896552,0,0
linker99_CH_linker75_N_lvt_relaxed_interp_3,9.57051,10.43794,5845.92,0.765659,0.443301,46.875,0,34.375,12.5,6.25,0,0
linker99_CH_linker77_N_lvt_relaxed_interp_4,9.91637,11.32677,4511.67,0.737849,0.466025,50,0,34.615385,15.384615,0,0,0
linker99_CH_linker79_N_tcb_relaxed,8.50518,9.47492,6486.9,0.772318,0.429464,50,0,36.666667,13.333333,0,0,0
linker99_CH_linker8_N_lvt_relaxed_interp_3,9.43215,11.44591,4930.64,0.788187,0.455687,48.275862,0,24.137931,13.793103,13.793103,0,0
linker99_CH_linker8_N_tcb_relaxed,6.78712,8.46481,5392.91,0.778858,0.506579,48.275862,0,24.137931,13.793103,13.793103,0,0
linker99_CH_linker9_N_mdf_relaxed,13.86626,15.4981,4075.52,0.744527,0.395847,51.612903,0,41.935484,6.451613,0,0,0
linker99_CH_linker9_N_tcb_relaxed,7.92416,9.42884,6820.83,0.785326,0.399612,51.612903,0,41.935484,6.451613,0,0,0
linker99_CH_linker91_N_phx_relaxed_interp_2,4.63865,8.76923,3097.43,0.673812,0.669895,50,0,22.727273,27.272727,0,0,0
linker99_CH2_linker10_NH_sql_relaxed,10.09377,11.34065,5484.68,0.764138,0.434867,42.424242,0,33.333333,12.121212,12.121212,0,0
linker99_CH2_linker11_NH_sql_relaxed,10.20632,12.12547,5868.2,0.773776,0.387135,37.837838,0,45.945946,16.216216,0,0,0
linker99_CH2_linker12_NH_sql_relaxed,10.09552,12.01082,5874.96,0.77673,0.397559,42.424242,0,39.393939,6.060606,12.121212,0,0
linker99_CH2_linker2_NH_qtz_relaxed_interp_2,5.01806,6.06522,3223.67,0.584487,0.586515,46.666667,0,43.333333,6.666667,3.333333,0,0
linker99_CH2_linker22_NH_qtz_relaxed_interp_2,11.82751,13.93536,6875.16,0.799812,0.347862,48.780488,0,39.02439,7.317073,4.878049,0,0
linker99_CH2_linker26_NH_qtz_relaxed_interp_2,7.53663,9.33641,5170.48,0.738198,0.48876,42.553191,0,27.659574,12.765957,17.021277,0,0
linker99_CH2_linker27_NH_qtz_relaxed_interp_2,9.86053,10.99664,6400.81,0.790379,0.373771,48.888889,0,40,6.666667,4.444444,0,0
linker99_CH2_linker32_NH_dia_relaxed_interp_3,12.41989,12.9507,6162.68,0.778302,0.351177,43.902439,0,41.463415,14.634146,0,0,0
linker99_CH2_linker4_NH_sql_relaxed,10.04725,11.20358,6746.29,0.794664,0.371686,45.16129,0,38.709677,9.677419,6.451613,0,0
linker99_CH2_linker45_NH_sql_relaxed,10.10032,11.90597,6077.05,0.794367,0.37989,48.484848,0,39.393939,12.121212,0,0,0
linker99_CH2_linker46_NH_sql_relaxed,10.10407,11.47232,5736.83,0.762781,0.401056,47.222222,0,41.666667,11.111111,0,0,0
linker99_CH2_linker47_NH_sql_relaxed,9.07362,10.18513,5056.2,0.752551,0.453025,51.282051,0,38.461538,10.25641,0,0,0
